"timestamp_sec_str","app","cenario","carros_ativos","vazao_env_carro_total_bps","vazao_env_carro_media_bps","vazao_rec_servidor_total_bps","vazao_rec_servidor_media_bps","rtt_medio_ms","rtt_medio_ms_interpolated","pdr_inst_pacotes","conf_inst_bits","pdr_cum_pacotes","conf_cum_bits"
"1987-10-05 11:04:45 UTC","G","FS",11,5464704,496791.272727273,766976,69725.0909090909,NA,23190.6666666667,0.140350877192982,0.140350877192982,0.177501635055592,0.177501635055592
"1987-10-05 11:04:46 UTC","G","FS",11,5428752,493522.909090909,731024,66456.7272727273,23154,23154,0.134657836644592,0.134657836644592,0.177082658722449,0.177082658722449
"1987-10-05 11:04:47 UTC","G","FS",11,5476688,497880.727272727,766976,69725.0909090909,NA,23097.4,0.140043763676149,0.140043763676149,0.176720820863617,0.176720820863617
"1987-10-05 11:04:48 UTC","G","FS",11,5476688,497880.727272727,778960,70814.5454545455,NA,23040.8,0.142231947483589,0.142231947483589,0.176387154137646,0.176387154137646
"1987-10-05 11:04:49 UTC","G","FS",11,5440736,494612.363636364,766976,69725.0909090909,NA,22984.2,0.140969162995595,0.140969162995595,0.176049988467426,0.176049988467426
"1987-10-05 11:04:50 UTC","G","FS",11,5428752,493522.909090909,731024,66456.7272727273,NA,22927.6,0.134657836644592,0.134657836644592,0.175660518444666,0.175660518444666
"1987-10-05 11:04:51 UTC","G","FS",11,5488672,498970.181818182,766976,69725.0909090909,22871,22871,0.139737991266376,0.139737991266376,0.175322003209744,0.175322003209744
"1987-10-05 11:04:52 UTC","G","FS",11,5452720,495701.818181818,766976,69725.0909090909,22821,22821,0.140659340659341,0.140659340659341,0.175000509611269,0.175000509611269
"1987-10-05 11:04:53 UTC","G","FS",11,5512640,501149.090909091,766976,69725.0909090909,NA,22828,0.139130434782609,0.139130434782609,0.174667285982592,0.174667285982592
"1987-10-05 11:04:54 UTC","G","FS",11,5452720,495701.818181818,754992,68635.6363636364,22835,22835,0.138461538461538,0.138461538461538,0.17433762907228,0.17433762907228
"1987-10-05 11:04:55 UTC","G","FS",11,5452720,495701.818181818,754992,68635.6363636364,22666,22666,0.138461538461538,0.138461538461538,0.174013921113689,0.174013921113689
"1987-10-05 11:04:56 UTC","G","FS",11,5476688,497880.727272727,766976,69725.0909090909,NA,22633.75,0.140043763676149,0.140043763676149,0.173708827922333,0.173708827922333
