timestamp_sec_str,app,cenario,n_carros,vazao_env_carro_total_bps,vazao_env_carro_media_bps,throughput_bps,vazao_rec_servidor_media_bps,lat_ms,pdr,arquivo_origem,categoria,lambda,throughput_kbps,timestamp,lat_ms_mean3,lat_ms_std3,lat_ms_delta,pdr_mean3,pdr_std3,pdr_delta,throughput_kbps_mean3,throughput_kbps_std3,throughput_kbps_delta,loss_ratio,thr_util,time_block,group_id
1987-10-05 11:07:56 UTC,s,fq,15,7406112,493740.8,5045264,336350.933333333,1635.18181818182,0.681229773462783,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5045.264,1987-10-05 11:07:56+00:00,1537.8811188811203,133.6735681253838,42.18181818182006,0.764918781170364,0.0793102869735516,-0.093327392398731,5684.410666666666,603.1814391485195,-719.04,0.46793349246749943,0.5045264,6,s_6
1987-10-05 11:07:57 UTC,s,fq,15,7430080,495338.666666667,6255648,417043.2,1661.0,0.841935483870968,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6255.648,1987-10-05 11:07:57+00:00,1629.7272727272732,34.32657931151011,25.818181818179937,0.7659074743984217,0.08070126523948752,0.16070571040818493,5688.405333333331,608.751026746797,1054.5919999999996,0.18773946456628618,0.6255648,6,s_6
1987-10-05 11:07:58 UTC,s,fq,15,7466032,497735.466666667,6423424,428228.266666667,1740.0,0.860353130016051,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6423.424,1987-10-05 11:07:58+00:00,1678.7272727272732,54.61139950895739,79.0,0.7945061291166007,0.09853147712806413,0.01841764614508301,5908.111999999998,751.9422849341402,167.77599999999984,0.1623134338094758,0.6423424,6,s_6
1987-10-05 11:07:59 UTC,s,fq,15,7466032,497735.466666667,5260976,350731.733333333,1093.71111111111,0.704654895666132,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5260.976,1987-10-05 11:07:59+00:00,1498.2370370370365,352.54952638926596,-646.2888888888899,0.8023145031843836,0.08507556422290004,-0.15569823434991892,5980.015999999999,628.3319884774174,-1030.7438399999999,0.41913439717967865,0.5260975999999999,6,s_6
1987-10-05 11:08:00 UTC,s,fq,15,7382144,492142.933333333,5033280,335552.0,17.5,0.681818181818182,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5033.28,1987-10-05 11:08:00+00:00,950.4037037037033,870.146149943171,-1076.21111111111,0.7489420691667883,0.09715810431719596,-0.022836713847950052,5572.559999999998,745.6128532797236,-227.6959999999999,0.4666666674488886,0.503328,6,s_6
1987-10-05 11:08:01 UTC,s,fq,15,7478016,498534.4,5332880,355525.333333333,11.588,0.713141025641026,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5332.88,1987-10-05 11:08:01+00:00,374.26637037037,623.0644342025173,-5.912000000000001,0.6998713677084467,0.01620005373689746,0.031322843822844004,5209.045333333332,156.4053567024314,299.60000000000036,0.40224719184943253,0.533288,6,s_6
1987-10-05 11:08:02 UTC,s,fq,15,7418096,494539.733333333,6567232,437815.466666667,46.9527272727273,0.88529886914378,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6567.232,1987-10-05 11:08:02+00:00,25.346909090909104,18.943243331105084,35.3647272727273,0.7600860255343292,0.10956264094051582,0.17215784350275398,5644.463999999999,813.0594236388506,1054.5919999999996,0.1295620447788345,0.6567232,6,s_6
1987-10-05 11:08:03 UTC,s,fq,15,7418096,494539.733333333,6219696,414646.4,14.8366666666667,0.838449111470113,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6219.696,1987-10-05 11:08:03+00:00,24.459131313131333,19.547630306380817,-32.1160606060606,0.8122963354183064,0.08900874418443873,-0.04684975767366695,6039.935999999998,636.5072334042973,-347.53600000000006,0.19267822832318346,0.6219696,6,s_6
1987-10-05 11:08:04 UTC,s,fq,15,7454048,496936.533333333,5428752,361916.8,32.87,0.728295819935691,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5428.752,1987-10-05 11:08:04+00:00,31.55313131313133,16.0984763872191,18.033333333333296,0.817347933516528,0.0806004599765426,-0.110153291534422,6071.893333333331,583.4538531926327,-790.9439999999995,0.3730684335319022,0.5428752,6,s_6
1987-10-05 11:08:05 UTC,s,fq,15,7454048,496936.533333333,5944064,396270.933333333,36.1706666666667,0.797427652733119,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5944.064,1987-10-05 11:08:05+00:00,27.95911111111113,11.48357560526057,3.3006666666667,0.7880575280463077,0.05567123437153933,0.06913183279742796,5864.170666666665,401.47890519590493,515.3119999999999,0.2540322589999837,0.5944064,6,s_6
